Date,Open,High,Low,Close,Adj Close,Volume
1987-01-22,10.040000,10.040000,10.040000,10.040000,1.534939,0
1987-01-23,10.030000,10.030000,10.030000,10.030000,1.533409,0
1987-01-26,10.000000,10.000000,10.000000,10.000000,1.528822,0
1987-01-27,10.000000,10.000000,10.000000,10.000000,1.528822,0
1987-01-28,10.000000,10.000000,10.000000,10.000000,1.528822,0
1987-01-29,10.010000,10.010000,10.010000,10.010000,1.530351,0
1987-01-30,10.000000,10.000000,10.000000,10.000000,1.528822,0
1987-02-02,9.980000,9.980000,9.980000,9.980000,1.525764,0
1987-02-03,9.980000,9.980000,9.980000,9.980000,1.525764,0
1987-02-04,9.970000,9.970000,9.970000,9.970000,1.524235,0
1987-02-05,10.000000,10.000000,10.000000,10.000000,1.528822,0
1987-02-06,10.000000,10.000000,10.000000,10.000000,1.528822,0
1987-02-09,9.990000,9.990000,9.990000,9.990000,1.527293,0
1987-02-10,9.940000,9.940000,9.940000,9.940000,1.519646,0
1987-02-11,9.930000,9.930000,9.930000,9.930000,1.518120,0
1987-02-12,9.940000,9.940000,9.940000,9.940000,1.519646,0
1987-02-13,9.960000,9.960000,9.960000,9.960000,1.532573,0
1987-02-17,9.950000,9.950000,9.950000,9.950000,1.531035,0
1987-02-18,9.960000,9.960000,9.960000,9.960000,1.532573,0
1987-02-19,9.980000,9.980000,9.980000,9.980000,1.535652,0
1987-02-20,9.980000,9.980000,9.980000,9.980000,1.535652,0
1987-02-23,9.970000,9.970000,9.970000,9.970000,1.534113,0
1987-02-24,9.990000,9.990000,9.990000,9.990000,1.537191,0
1987-02-25,9.990000,9.990000,9.990000,9.990000,1.537191,0
1987-02-26,9.990000,9.990000,9.990000,9.990000,1.537191,0
1987-02-27,9.990000,9.990000,9.990000,9.990000,1.537191,0
1987-03-02,9.990000,9.990000,9.990000,9.990000,1.537191,0
1987-03-03,9.990000,9.990000,9.990000,9.990000,1.537191,0
1987-03-04,9.990000,9.990000,9.990000,9.990000,1.537191,0
1987-03-05,10.000000,10.000000,10.000000,10.000000,1.538729,0
1987-03-06,9.980000,9.980000,9.980000,9.980000,1.535652,0
1987-03-09,9.970000,9.970000,9.970000,9.970000,1.534113,0
1987-03-10,9.970000,9.970000,9.970000,9.970000,1.534113,0
1987-03-11,9.960000,9.960000,9.960000,9.960000,1.532573,0
1987-03-12,9.970000,9.970000,9.970000,9.970000,1.534113,0
1987-03-13,9.980000,9.980000,9.980000,9.980000,1.545884,0
1987-03-16,9.970000,9.970000,9.970000,9.970000,1.544336,0
1987-03-17,9.970000,9.970000,9.970000,9.970000,1.544336,0
1987-03-18,9.990000,9.990000,9.990000,9.990000,1.547434,0
1987-03-19,9.980000,9.980000,9.980000,9.980000,1.545884,0
1987-03-20,9.980000,9.980000,9.980000,9.980000,1.545884,0
1987-03-23,9.970000,9.970000,9.970000,9.970000,1.544336,0
1987-03-24,9.960000,9.960000,9.960000,9.960000,1.542787,0
1987-03-25,9.970000,9.970000,9.970000,9.970000,1.544336,0
1987-03-26,9.970000,9.970000,9.970000,9.970000,1.544336,0
1987-03-27,9.960000,9.960000,9.960000,9.960000,1.542787,0
1987-03-30,9.870000,9.870000,9.870000,9.870000,1.528846,0
1987-03-31,9.860000,9.860000,9.860000,9.860000,1.527296,0
1987-04-01,9.840000,9.840000,9.840000,9.840000,1.524199,0
1987-04-02,9.840000,9.840000,9.840000,9.840000,1.524199,0
1987-04-03,9.840000,9.840000,9.840000,9.840000,1.524199,0
1987-04-06,9.850000,9.850000,9.850000,9.850000,1.525749,0
1987-04-07,9.840000,9.840000,9.840000,9.840000,1.524199,0
1987-04-08,9.830000,9.830000,9.830000,9.830000,1.522650,0
1987-04-09,9.750000,9.750000,9.750000,9.750000,1.510256,0
1987-04-10,9.650000,9.650000,9.650000,9.650000,1.494769,0
1987-04-13,9.630000,9.630000,9.630000,9.630000,1.491671,0
1987-04-14,9.550000,9.550000,9.550000,9.550000,1.479279,0
1987-04-15,9.580000,9.580000,9.580000,9.580000,1.495830,0
1987-04-16,9.650000,9.650000,9.650000,9.650000,1.506760,0
1987-04-20,9.580000,9.580000,9.580000,9.580000,1.495830,0
1987-04-21,9.500000,9.500000,9.500000,9.500000,1.483339,0
1987-04-22,9.520000,9.520000,9.520000,9.520000,1.486461,0
1987-04-23,9.490000,9.490000,9.490000,9.490000,1.481776,0
1987-04-24,9.420000,9.420000,9.420000,9.420000,1.470847,0
1987-04-27,9.420000,9.420000,9.420000,9.420000,1.470847,0
1987-04-28,9.440000,9.440000,9.440000,9.440000,1.473969,0
1987-04-29,9.450000,9.450000,9.450000,9.450000,1.475532,0
1987-04-30,9.470000,9.470000,9.470000,9.470000,1.478654,0
1987-05-01,9.440000,9.440000,9.440000,9.440000,1.473969,0
1987-05-04,9.390000,9.390000,9.390000,9.390000,1.466164,0
1987-05-05,9.390000,9.390000,9.390000,9.390000,1.466164,0
1987-05-06,9.380000,9.380000,9.380000,9.380000,1.464600,0
1987-05-07,9.390000,9.390000,9.390000,9.390000,1.466164,0
1987-05-08,9.420000,9.420000,9.420000,9.420000,1.470847,0
1987-05-11,9.410000,9.410000,9.410000,9.410000,1.469286,0
1987-05-12,9.380000,9.380000,9.380000,9.380000,1.464600,0
1987-05-13,9.370000,9.370000,9.370000,9.370000,1.463040,0
1987-05-14,9.380000,9.380000,9.380000,9.380000,1.464600,0
1987-05-15,9.310000,9.310000,9.310000,9.310000,1.464916,0
1987-05-18,9.280000,9.280000,9.280000,9.280000,1.460196,0
1987-05-19,9.270000,9.270000,9.270000,9.270000,1.458623,0
1987-05-20,9.220000,9.220000,9.220000,9.220000,1.450755,0
1987-05-21,9.220000,9.220000,9.220000,9.220000,1.450755,0
1987-05-22,9.230000,9.230000,9.230000,9.230000,1.452329,0
1987-05-26,9.330000,9.330000,9.330000,9.330000,1.468063,0
1987-05-27,9.340000,9.340000,9.340000,9.340000,1.469638,0
1987-05-28,9.310000,9.310000,9.310000,9.310000,1.464916,0
1987-05-29,9.360000,9.360000,9.360000,9.360000,1.472783,0
1987-06-01,9.390000,9.390000,9.390000,9.390000,1.477505,0
1987-06-02,9.300000,9.300000,9.300000,9.300000,1.463342,0
1987-06-03,9.310000,9.310000,9.310000,9.310000,1.464916,0
1987-06-04,9.330000,9.330000,9.330000,9.330000,1.468063,0
1987-06-05,9.360000,9.360000,9.360000,9.360000,1.472783,0
1987-06-08,9.360000,9.360000,9.360000,9.360000,1.472783,0
1987-06-09,9.350000,9.350000,9.350000,9.350000,1.471210,0
1987-06-10,9.370000,9.370000,9.370000,9.370000,1.474357,0
1987-06-11,9.360000,9.360000,9.360000,9.360000,1.472783,0
1987-06-12,9.440000,9.440000,9.440000,9.440000,1.485370,0
1987-06-15,9.450000,9.450000,9.450000,9.450000,1.498533,0
1987-06-16,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-06-17,9.480000,9.480000,9.480000,9.480000,1.503291,0
1987-06-18,9.470000,9.470000,9.470000,9.470000,1.501706,0
1987-06-19,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-06-22,9.490000,9.490000,9.490000,9.490000,1.504875,0
1987-06-23,9.490000,9.490000,9.490000,9.490000,1.504875,0
1987-06-24,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-06-25,9.470000,9.470000,9.470000,9.470000,1.501706,0
1987-06-26,9.440000,9.440000,9.440000,9.440000,1.496945,0
1987-06-29,9.430000,9.430000,9.430000,9.430000,1.495363,0
1987-06-30,9.420000,9.420000,9.420000,9.420000,1.493776,0
1987-07-01,9.430000,9.430000,9.430000,9.430000,1.495363,0
1987-07-02,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-07-06,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-07-07,9.470000,9.470000,9.470000,9.470000,1.501706,0
1987-07-08,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-07-09,9.450000,9.450000,9.450000,9.450000,1.498533,0
1987-07-10,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-07-13,9.450000,9.450000,9.450000,9.450000,1.498533,0
1987-07-14,9.460000,9.460000,9.460000,9.460000,1.500120,0
1987-07-15,9.430000,9.430000,9.430000,9.430000,1.506510,0
1987-07-16,9.450000,9.450000,9.450000,9.450000,1.509704,0
1987-07-17,9.460000,9.460000,9.460000,9.460000,1.511303,0
1987-07-20,9.440000,9.440000,9.440000,9.440000,1.508105,0
1987-07-21,9.430000,9.430000,9.430000,9.430000,1.506510,0
1987-07-22,9.390000,9.390000,9.390000,9.390000,1.500120,0
1987-07-23,9.370000,9.370000,9.370000,9.370000,1.496924,0
1987-07-24,9.360000,9.360000,9.360000,9.360000,1.495327,0
1987-07-27,9.360000,9.360000,9.360000,9.360000,1.495327,0
1987-07-28,9.350000,9.350000,9.350000,9.350000,1.493727,0
1987-07-29,9.350000,9.350000,9.350000,9.350000,1.493727,0
1987-07-30,9.340000,9.340000,9.340000,9.340000,1.492132,0
1987-07-31,9.340000,9.340000,9.340000,9.340000,1.492132,0
1987-08-03,9.280000,9.280000,9.280000,9.280000,1.482546,0
1987-08-04,9.280000,9.280000,9.280000,9.280000,1.482546,0
1987-08-05,9.320000,9.320000,9.320000,9.320000,1.488936,0
1987-08-06,9.310000,9.310000,9.310000,9.310000,1.487337,0
1987-08-07,9.310000,9.310000,9.310000,9.310000,1.487337,0
1987-08-10,9.320000,9.320000,9.320000,9.320000,1.488936,0
1987-08-11,9.310000,9.310000,9.310000,9.310000,1.487337,0
1987-08-12,9.310000,9.310000,9.310000,9.310000,1.487337,0
1987-08-13,9.320000,9.320000,9.320000,9.320000,1.488936,0
1987-08-14,9.350000,9.350000,9.350000,9.350000,1.504870,0
1987-08-17,9.360000,9.360000,9.360000,9.360000,1.506480,0
1987-08-18,9.320000,9.320000,9.320000,9.320000,1.500042,0
1987-08-19,9.300000,9.300000,9.300000,9.300000,1.496822,0
1987-08-20,9.320000,9.320000,9.320000,9.320000,1.500042,0
1987-08-21,9.320000,9.320000,9.320000,9.320000,1.500042,0
1987-08-24,9.310000,9.310000,9.310000,9.310000,1.498431,0
1987-08-25,9.320000,9.320000,9.320000,9.320000,1.500042,0
1987-08-26,9.300000,9.300000,9.300000,9.300000,1.496822,0
1987-08-27,9.260000,9.260000,9.260000,9.260000,1.490385,0
1987-08-28,9.210000,9.210000,9.210000,9.210000,1.482337,0
1987-08-31,9.200000,9.200000,9.200000,9.200000,1.480727,0
1987-09-01,9.200000,9.200000,9.200000,9.200000,1.480727,0
1987-09-02,9.100000,9.100000,9.100000,9.100000,1.464631,0
1987-09-03,9.100000,9.100000,9.100000,9.100000,1.464631,0
1987-09-04,9.100000,9.100000,9.100000,9.100000,1.464631,0
1987-09-08,9.010000,9.010000,9.010000,9.010000,1.450147,0
1987-09-09,9.010000,9.010000,9.010000,9.010000,1.450147,0
1987-09-10,9.030000,9.030000,9.030000,9.030000,1.453364,0
1987-09-11,9.060000,9.060000,9.060000,9.060000,1.458195,0
1987-09-14,9.060000,9.060000,9.060000,9.060000,1.458195,0
1987-09-15,9.020000,9.020000,9.020000,9.020000,1.463713,0
1987-09-16,8.990000,8.990000,8.990000,8.990000,1.458844,0
1987-09-17,9.000000,9.000000,9.000000,9.000000,1.460466,0
1987-09-18,9.020000,9.020000,9.020000,9.020000,1.463713,0
1987-09-21,9.030000,9.030000,9.030000,9.030000,1.465334,0
1987-09-22,9.020000,9.020000,9.020000,9.020000,1.463713,0
1987-09-23,9.030000,9.030000,9.030000,9.030000,1.465334,0
1987-09-24,9.020000,9.020000,9.020000,9.020000,1.463713,0
1987-09-25,8.980000,8.980000,8.980000,8.980000,1.457222,0
1987-09-28,8.990000,8.990000,8.990000,8.990000,1.458844,0
1987-09-29,8.960000,8.960000,8.960000,8.960000,1.453975,0
1987-09-30,8.920000,8.920000,8.920000,8.920000,1.447484,0
1987-10-01,8.930000,8.930000,8.930000,8.930000,1.449108,0
1987-10-02,8.940000,8.940000,8.940000,8.940000,1.450730,0
1987-10-05,8.940000,8.940000,8.940000,8.940000,1.450730,0
1987-10-06,8.910000,8.910000,8.910000,8.910000,1.445863,0
1987-10-07,8.930000,8.930000,8.930000,8.930000,1.449108,0
1987-10-08,8.880000,8.880000,8.880000,8.880000,1.440993,0
1987-10-09,8.850000,8.850000,8.850000,8.850000,1.436125,0
1987-10-12,8.840000,8.840000,8.840000,8.840000,1.434503,0
1987-10-13,8.850000,8.850000,8.850000,8.850000,1.436125,0
1987-10-14,8.790000,8.790000,8.790000,8.790000,1.426389,0
1987-10-15,8.760000,8.760000,8.760000,8.760000,1.432767,0
1987-10-16,8.760000,8.760000,8.760000,8.760000,1.432767,0
1987-10-19,8.760000,8.760000,8.760000,8.760000,1.432767,0
1987-10-20,8.760000,8.760000,8.760000,8.760000,1.432767,0
1987-10-21,8.760000,8.760000,8.760000,8.760000,1.432767,0
1987-10-22,9.130000,9.130000,9.130000,9.130000,1.493282,0
1987-10-23,9.120000,9.120000,9.120000,9.120000,1.491650,0
1987-10-26,9.170000,9.170000,9.170000,9.170000,1.499826,0
1987-10-27,9.120000,9.120000,9.120000,9.120000,1.491650,0
1987-10-28,9.120000,9.120000,9.120000,9.120000,1.491650,0
1987-10-29,9.140000,9.140000,9.140000,9.140000,1.494921,0
1987-10-30,9.160000,9.160000,9.160000,9.160000,1.498190,0
1987-11-02,9.130000,9.130000,9.130000,9.130000,1.493282,0
1987-11-03,9.160000,9.160000,9.160000,9.160000,1.498190,0
1987-11-04,9.200000,9.200000,9.200000,9.200000,1.504733,0
1987-11-05,9.240000,9.240000,9.240000,9.240000,1.511275,0
1987-11-06,9.210000,9.210000,9.210000,9.210000,1.506369,0
1987-11-09,9.220000,9.220000,9.220000,9.220000,1.508004,0
1987-11-10,9.220000,9.220000,9.220000,9.220000,1.508004,0
1987-11-11,9.220000,9.220000,9.220000,9.220000,1.508004,0
1987-11-12,9.220000,9.220000,9.220000,9.220000,1.508004,0
1987-11-13,9.200000,9.200000,9.200000,9.200000,1.515252,0
1987-11-16,9.210000,9.210000,9.210000,9.210000,1.516899,0
1987-11-17,9.190000,9.190000,9.190000,9.190000,1.513604,0
1987-11-18,9.200000,9.200000,9.200000,9.200000,1.515252,0
1987-11-19,9.200000,9.200000,9.200000,9.200000,1.515252,0
1987-11-20,9.220000,9.220000,9.220000,9.220000,1.518544,0
1987-11-23,9.220000,9.220000,9.220000,9.220000,1.518544,0
1987-11-24,9.220000,9.220000,9.220000,9.220000,1.518544,0
1987-11-25,9.170000,9.170000,9.170000,9.170000,1.510310,0
1987-11-27,9.130000,9.130000,9.130000,9.130000,1.503721,0
1987-11-30,9.160000,9.160000,9.160000,9.160000,1.508663,0
1987-12-01,9.150000,9.150000,9.150000,9.150000,1.507016,0
1987-12-02,9.160000,9.160000,9.160000,9.160000,1.508663,0
1987-12-03,9.180000,9.180000,9.180000,9.180000,1.511957,0
1987-12-04,9.180000,9.180000,9.180000,9.180000,1.511957,0
1987-12-07,9.140000,9.140000,9.140000,9.140000,1.505370,0
1987-12-08,9.130000,9.130000,9.130000,9.130000,1.503721,0
1987-12-09,9.130000,9.130000,9.130000,9.130000,1.503721,0
1987-12-10,9.060000,9.060000,9.060000,9.060000,1.492193,0
1987-12-11,9.040000,9.040000,9.040000,9.040000,1.488898,0
1987-12-14,9.040000,9.040000,9.040000,9.040000,1.488898,0
1987-12-15,9.090000,9.090000,9.090000,9.090000,1.508987,0
1987-12-16,9.120000,9.120000,9.120000,9.120000,1.513967,0
1987-12-17,9.140000,9.140000,9.140000,9.140000,1.517287,0
1987-12-18,9.180000,9.180000,9.180000,9.180000,1.523925,0
1987-12-21,9.170000,9.170000,9.170000,9.170000,1.522265,0
1987-12-22,9.160000,9.160000,9.160000,9.160000,1.520606,0
1987-12-23,9.200000,9.200000,9.200000,9.200000,1.527246,0
1987-12-24,9.210000,9.210000,9.210000,9.210000,1.528906,0
1987-12-28,9.170000,9.170000,9.170000,9.170000,1.522265,0
1987-12-29,9.180000,9.180000,9.180000,9.180000,1.523925,0
1987-12-30,9.220000,9.220000,9.220000,9.220000,1.530566,0
1987-12-31,9.200000,9.200000,9.200000,9.200000,1.533398,0
1988-01-04,9.230000,9.230000,9.230000,9.230000,1.538400,0
1988-01-05,9.240000,9.240000,9.240000,9.240000,1.540067,0
1988-01-06,9.220000,9.220000,9.220000,9.220000,1.536732,0
1988-01-07,9.200000,9.200000,9.200000,9.200000,1.533398,0
1988-01-08,9.160000,9.160000,9.160000,9.160000,1.526732,0
1988-01-11,9.180000,9.180000,9.180000,9.180000,1.530066,0
1988-01-12,9.190000,9.190000,9.190000,9.190000,1.531734,0
1988-01-13,9.190000,9.190000,9.190000,9.190000,1.531734,0
1988-01-14,9.200000,9.200000,9.200000,9.200000,1.533398,0
1988-01-15,9.290000,9.290000,9.290000,9.290000,1.554145,0
1988-01-18,9.310000,9.310000,9.310000,9.310000,1.557489,0
1988-01-19,9.290000,9.290000,9.290000,9.290000,1.554145,0
1988-01-20,9.310000,9.310000,9.310000,9.310000,1.557489,0
1988-01-21,9.340000,9.340000,9.340000,9.340000,1.562510,0
1988-01-22,9.360000,9.360000,9.360000,9.360000,1.565854,0
1988-01-25,9.370000,9.370000,9.370000,9.370000,1.567527,0
1988-01-26,9.340000,9.340000,9.340000,9.340000,1.562510,0
1988-01-27,9.400000,9.400000,9.400000,9.400000,1.572547,0
1988-01-28,9.430000,9.430000,9.430000,9.430000,1.577566,0
1988-01-29,9.450000,9.450000,9.450000,9.450000,1.580911,0
1988-02-01,9.470000,9.470000,9.470000,9.470000,1.584257,0
1988-02-02,9.480000,9.480000,9.480000,9.480000,1.585931,0
1988-02-03,9.470000,9.470000,9.470000,9.470000,1.584257,0
1988-02-04,9.440000,9.440000,9.440000,9.440000,1.579237,0
1988-02-05,9.500000,9.500000,9.500000,9.500000,1.589275,0
1988-02-08,9.480000,9.480000,9.480000,9.480000,1.585931,0
1988-02-09,9.490000,9.490000,9.490000,9.490000,1.587601,0
1988-02-10,9.520000,9.520000,9.520000,9.520000,1.592622,0
1988-02-11,9.490000,9.490000,9.490000,9.490000,1.587601,0
1988-02-12,9.440000,9.440000,9.440000,9.440000,1.589622,0
1988-02-16,9.440000,9.440000,9.440000,9.440000,1.589622,0
1988-02-17,9.440000,9.440000,9.440000,9.440000,1.589622,0
1988-02-18,9.450000,9.450000,9.450000,9.450000,1.591307,0
1988-02-19,9.450000,9.450000,9.450000,9.450000,1.591307,0
1988-02-22,9.460000,9.460000,9.460000,9.460000,1.592991,0
1988-02-23,9.480000,9.480000,9.480000,9.480000,1.596359,0
1988-02-24,9.490000,9.490000,9.490000,9.490000,1.598042,0
1988-02-25,9.490000,9.490000,9.490000,9.490000,1.598042,0
1988-02-26,9.480000,9.480000,9.480000,9.480000,1.596359,0
1988-02-29,9.500000,9.500000,9.500000,9.500000,1.599727,0
1988-03-01,9.500000,9.500000,9.500000,9.500000,1.599727,0
1988-03-02,9.510000,9.510000,9.510000,9.510000,1.601410,0
1988-03-03,9.510000,9.510000,9.510000,9.510000,1.601410,0
1988-03-04,9.450000,9.450000,9.450000,9.450000,1.591307,0
1988-03-07,9.440000,9.440000,9.440000,9.440000,1.589622,0
1988-03-08,9.420000,9.420000,9.420000,9.420000,1.586255,0
1988-03-09,9.430000,9.430000,9.430000,9.430000,1.587940,0
1988-03-10,9.420000,9.420000,9.420000,9.420000,1.586255,0
1988-03-11,9.440000,9.440000,9.440000,9.440000,1.589622,0
1988-03-14,9.440000,9.440000,9.440000,9.440000,1.589622,0
1988-03-15,9.440000,9.440000,9.440000,9.440000,1.601840,0
1988-03-16,9.420000,9.420000,9.420000,9.420000,1.598447,0
1988-03-17,9.440000,9.440000,9.440000,9.440000,1.601840,0
1988-03-18,9.430000,9.430000,9.430000,9.430000,1.600145,0
1988-03-21,9.360000,9.360000,9.360000,9.360000,1.588265,0
1988-03-22,9.370000,9.370000,9.370000,9.370000,1.589962,0
1988-03-23,9.360000,9.360000,9.360000,9.360000,1.588265,0
1988-03-24,9.350000,9.350000,9.350000,9.350000,1.586569,0
1988-03-25,9.370000,9.370000,9.370000,9.370000,1.589962,0
1988-03-28,9.310000,9.310000,9.310000,9.310000,1.579781,0
1988-03-29,9.330000,9.330000,9.330000,9.330000,1.583176,0
1988-03-30,9.320000,9.320000,9.320000,9.320000,1.581481,0
1988-03-31,9.320000,9.320000,9.320000,9.320000,1.581481,0
1988-04-04,9.280000,9.280000,9.280000,9.280000,1.574691,0
1988-04-05,9.280000,9.280000,9.280000,9.280000,1.574691,0
1988-04-06,9.290000,9.290000,9.290000,9.290000,1.576388,0
1988-04-07,9.310000,9.310000,9.310000,9.310000,1.579781,0
1988-04-08,9.330000,9.330000,9.330000,9.330000,1.583176,0
1988-04-11,9.320000,9.320000,9.320000,9.320000,1.581481,0
1988-04-12,9.320000,9.320000,9.320000,9.320000,1.581481,0
1988-04-13,9.330000,9.330000,9.330000,9.330000,1.583176,0
1988-04-14,9.270000,9.270000,9.270000,9.270000,1.572994,0
1988-04-15,9.270000,9.270000,9.270000,9.270000,1.584791,0
1988-04-18,9.230000,9.230000,9.230000,9.230000,1.577953,0
1988-04-19,9.230000,9.230000,9.230000,9.230000,1.577953,0
1988-04-20,9.210000,9.210000,9.210000,9.210000,1.574532,0
1988-04-21,9.230000,9.230000,9.230000,9.230000,1.577953,0
1988-04-22,9.240000,9.240000,9.240000,9.240000,1.579661,0
1988-04-25,9.240000,9.240000,9.240000,9.240000,1.579661,0
1988-04-26,9.240000,9.240000,9.240000,9.240000,1.579661,0
1988-04-27,9.230000,9.230000,9.230000,9.230000,1.577953,0
1988-04-28,9.210000,9.210000,9.210000,9.210000,1.574532,0
1988-04-29,9.200000,9.200000,9.200000,9.200000,1.572822,0
1988-05-02,9.180000,9.180000,9.180000,9.180000,1.569404,0
1988-05-03,9.190000,9.190000,9.190000,9.190000,1.571113,0
1988-05-04,9.190000,9.190000,9.190000,9.190000,1.571113,0
1988-05-05,9.190000,9.190000,9.190000,9.190000,1.571113,0
1988-05-06,9.160000,9.160000,9.160000,9.160000,1.565985,0
1988-05-09,9.160000,9.160000,9.160000,9.160000,1.565985,0
1988-05-10,9.150000,9.150000,9.150000,9.150000,1.564275,0
1988-05-11,9.140000,9.140000,9.140000,9.140000,1.562566,0
1988-05-12,9.140000,9.140000,9.140000,9.140000,1.562566,0
1988-05-13,9.160000,9.160000,9.160000,9.160000,1.576682,0
1988-05-16,9.150000,9.150000,9.150000,9.150000,1.574959,0
1988-05-17,9.120000,9.120000,9.120000,9.120000,1.569795,0
1988-05-18,9.080000,9.080000,9.080000,9.080000,1.562910,0
1988-05-19,9.080000,9.080000,9.080000,9.080000,1.562910,0
1988-05-20,9.080000,9.080000,9.080000,9.080000,1.562910,0
1988-05-23,9.060000,9.060000,9.060000,9.060000,1.559468,0
1988-05-24,9.060000,9.060000,9.060000,9.060000,1.559468,0
1988-05-25,9.070000,9.070000,9.070000,9.070000,1.561188,0
1988-05-26,9.060000,9.060000,9.060000,9.060000,1.559468,0
1988-05-27,9.050000,9.050000,9.050000,9.050000,1.557745,0
1988-05-31,9.050000,9.050000,9.050000,9.050000,1.557745,0
1988-06-01,9.110000,9.110000,9.110000,9.110000,1.568074,0
1988-06-02,9.110000,9.110000,9.110000,9.110000,1.568074,0
1988-06-03,9.130000,9.130000,9.130000,9.130000,1.571516,0
1988-06-06,9.140000,9.140000,9.140000,9.140000,1.573238,0
1988-06-07,9.140000,9.140000,9.140000,9.140000,1.573238,0
1988-06-08,9.170000,9.170000,9.170000,9.170000,1.578401,0
1988-06-09,9.170000,9.170000,9.170000,9.170000,1.578401,0
1988-06-10,9.180000,9.180000,9.180000,9.180000,1.580123,0
1988-06-13,9.180000,9.180000,9.180000,9.180000,1.580123,0
1988-06-14,9.270000,9.270000,9.270000,9.270000,1.595612,0
1988-06-15,9.260000,9.260000,9.260000,9.260000,1.606544,0
1988-06-16,9.190000,9.190000,9.190000,9.190000,1.594401,0
1988-06-17,9.140000,9.140000,9.140000,9.140000,1.585726,0
1988-06-20,9.130000,9.130000,9.130000,9.130000,1.583991,0
1988-06-21,9.130000,9.130000,9.130000,9.130000,1.583991,0
1988-06-22,9.180000,9.180000,9.180000,9.180000,1.592664,0
1988-06-23,9.200000,9.200000,9.200000,9.200000,1.596133,0
1988-06-24,9.210000,9.210000,9.210000,9.210000,1.597870,0
1988-06-27,9.190000,9.190000,9.190000,9.190000,1.594401,0
1988-06-28,9.200000,9.200000,9.200000,9.200000,1.596133,0
1988-06-29,9.200000,9.200000,9.200000,9.200000,1.596133,0
1988-06-30,9.220000,9.220000,9.220000,9.220000,1.599604,0
1988-07-01,9.230000,9.230000,9.230000,9.230000,1.601340,0
1988-07-05,9.220000,9.220000,9.220000,9.220000,1.599604,0
1988-07-06,9.190000,9.190000,9.190000,9.190000,1.594401,0
1988-07-07,9.170000,9.170000,9.170000,9.170000,1.590929,0
1988-07-08,9.140000,9.140000,9.140000,9.140000,1.585726,0
1988-07-11,9.140000,9.140000,9.140000,9.140000,1.585726,0
1988-07-12,9.130000,9.130000,9.130000,9.130000,1.583991,0
1988-07-13,9.110000,9.110000,9.110000,9.110000,1.580520,0
1988-07-14,9.100000,9.100000,9.100000,9.100000,1.578785,0
1988-07-15,9.120000,9.120000,9.120000,9.120000,1.593814,0
1988-07-18,9.100000,9.100000,9.100000,9.100000,1.590319,0
1988-07-19,9.110000,9.110000,9.110000,9.110000,1.592067,0
1988-07-20,9.110000,9.110000,9.110000,9.110000,1.592067,0
1988-07-21,9.100000,9.100000,9.100000,9.100000,1.590319,0
1988-07-22,9.110000,9.110000,9.110000,9.110000,1.592067,0
1988-07-25,9.120000,9.120000,9.120000,9.120000,1.593814,0
1988-07-26,9.120000,9.120000,9.120000,9.120000,1.593814,0
