Date,Open,High,Low,Close,Adj Close,Volume
1994-06-30,10.570000,10.570000,10.570000,10.570000,5.223106,0
1994-07-01,10.520000,10.520000,10.520000,10.520000,5.198400,0
1994-07-05,10.570000,10.570000,10.570000,10.570000,5.223106,0
1994-07-06,10.650000,10.650000,10.650000,10.650000,5.262636,0
1994-07-07,10.740000,10.740000,10.740000,10.740000,5.307107,0
1994-07-08,10.740000,10.740000,10.740000,10.740000,5.307107,0
1994-07-11,10.740000,10.740000,10.740000,10.740000,5.307107,0
1994-07-12,10.750000,10.750000,10.750000,10.750000,5.312052,0
1994-07-13,10.760000,10.760000,10.760000,10.760000,5.316994,0
1994-07-14,10.910000,10.910000,10.910000,10.910000,5.391115,0
1994-07-15,10.980000,10.980000,10.980000,10.980000,5.425706,0
1994-07-18,11.010000,11.010000,11.010000,11.010000,5.440529,0
1994-07-19,10.940000,10.940000,10.940000,10.940000,5.405935,0
1994-07-20,11.000000,11.000000,11.000000,11.000000,5.435587,0
1994-07-21,10.940000,10.940000,10.940000,10.940000,5.405935,0
1994-07-22,10.990000,10.990000,10.990000,10.990000,5.430646,0
1994-07-25,11.040000,11.040000,11.040000,11.040000,5.455352,0
1994-07-26,11.170000,11.170000,11.170000,11.170000,5.519594,0
1994-07-27,11.330000,11.330000,11.330000,11.330000,5.598655,0
1994-07-28,11.360000,11.360000,11.360000,11.360000,5.613477,0
1994-07-29,11.410000,11.410000,11.410000,11.410000,5.638185,0
1994-08-01,11.590000,11.590000,11.590000,11.590000,5.727135,0
1994-08-02,11.820000,11.820000,11.820000,11.820000,5.840786,0
1994-08-03,11.920000,11.920000,11.920000,11.920000,5.890203,0
1994-08-04,11.970000,11.970000,11.970000,11.970000,5.914909,0
1994-08-05,12.030000,12.030000,12.030000,12.030000,5.944556,0
1994-08-08,12.060000,12.060000,12.060000,12.060000,5.959381,0
1994-08-09,12.020000,12.020000,12.020000,12.020000,5.939617,0
1994-08-10,12.030000,12.030000,12.030000,12.030000,5.944556,0
1994-08-11,12.070000,12.070000,12.070000,12.070000,5.964321,0
1994-08-12,12.130000,12.130000,12.130000,12.130000,5.993972,0
1994-08-15,12.190000,12.190000,12.190000,12.190000,6.023619,0
1994-08-16,12.280000,12.280000,12.280000,12.280000,6.068091,0
1994-08-17,12.500000,12.500000,12.500000,12.500000,6.176805,0
1994-08-18,12.570000,12.570000,12.570000,12.570000,6.211394,0
1994-08-19,12.650000,12.650000,12.650000,12.650000,6.250926,0
1994-08-22,12.850000,12.850000,12.850000,12.850000,6.349754,0
1994-08-23,12.850000,12.850000,12.850000,12.850000,6.349754,0
1994-08-24,12.750000,12.750000,12.750000,12.750000,6.300341,0
1994-08-25,12.760000,12.760000,12.760000,12.760000,6.305278,0
1994-08-26,12.660000,12.660000,12.660000,12.660000,6.255869,0
1994-08-29,12.680000,12.680000,12.680000,12.680000,6.265749,0
1994-08-30,12.810000,12.810000,12.810000,12.810000,6.329989,0
1994-08-31,12.830000,12.830000,12.830000,12.830000,6.339871,0
1994-09-01,12.940000,12.940000,12.940000,12.940000,6.394227,0
1994-09-02,12.940000,12.940000,12.940000,12.940000,6.394227,0
1994-09-06,12.840000,12.840000,12.840000,12.840000,6.344817,0
1994-09-07,12.850000,12.850000,12.850000,12.850000,6.349754,0
1994-09-08,13.000000,13.000000,13.000000,13.000000,6.423878,0
1994-09-09,13.010000,13.010000,13.010000,13.010000,6.428818,0
1994-09-12,13.000000,13.000000,13.000000,13.000000,6.423878,0
1994-09-13,13.000000,13.000000,13.000000,13.000000,6.423878,0
1994-09-14,13.080000,13.080000,13.080000,13.080000,6.463408,0
1994-09-15,13.040000,13.040000,13.040000,13.040000,6.443646,0
1994-09-16,13.120000,13.120000,13.120000,13.120000,6.483172,0
1994-09-19,13.090000,13.090000,13.090000,13.090000,6.468350,0
1994-09-20,13.070000,13.070000,13.070000,13.070000,6.458466,0
1994-09-21,13.090000,13.090000,13.090000,13.090000,6.468350,0
1994-09-22,13.090000,13.090000,13.090000,13.090000,6.468350,0
1994-09-23,13.100000,13.100000,13.100000,13.100000,6.473287,0
1994-09-26,12.960000,12.960000,12.960000,12.960000,6.404111,0
1994-09-27,12.870000,12.870000,12.870000,12.870000,6.359635,0
1994-09-28,12.850000,12.850000,12.850000,12.850000,6.349754,0
1994-09-29,12.860000,12.860000,12.860000,12.860000,6.354695,0
1994-09-30,12.870000,12.870000,12.870000,12.870000,6.359635,0
1994-10-03,12.820000,12.820000,12.820000,12.820000,6.334931,0
1994-10-04,12.830000,12.830000,12.830000,12.830000,6.339871,0
1994-10-05,12.730000,12.730000,12.730000,12.730000,6.290459,0
1994-10-06,12.660000,12.660000,12.660000,12.660000,6.255869,0
1994-10-07,12.580000,12.580000,12.580000,12.580000,6.216337,0
1994-10-10,12.510000,12.510000,12.510000,12.510000,6.181745,0
1994-10-11,12.620000,12.620000,12.620000,12.620000,6.236102,0
1994-10-12,12.750000,12.750000,12.750000,12.750000,6.300341,0
1994-10-13,12.790000,12.790000,12.790000,12.790000,6.320106,0
1994-10-14,12.770000,12.770000,12.770000,12.770000,6.310225,0
1994-10-17,12.760000,12.760000,12.760000,12.760000,6.305278,0
1994-10-18,12.720000,12.720000,12.720000,12.720000,6.285516,0
1994-10-19,12.600000,12.600000,12.600000,12.600000,6.226220,0
1994-10-20,12.650000,12.650000,12.650000,12.650000,6.250926,0
1994-10-21,12.490000,12.490000,12.490000,12.490000,6.171864,0
1994-10-24,12.370000,12.370000,12.370000,12.370000,6.112566,0
1994-10-25,12.400000,12.400000,12.400000,12.400000,6.127389,0
1994-10-26,12.400000,12.400000,12.400000,12.400000,6.127389,0
1994-10-27,12.430000,12.430000,12.430000,12.430000,6.142217,0
1994-10-28,12.580000,12.580000,12.580000,12.580000,6.216337,0
1994-10-31,12.670000,12.670000,12.670000,12.670000,6.260807,0
1994-11-01,12.590000,12.590000,12.590000,12.590000,6.221279,0
1994-11-02,12.590000,12.590000,12.590000,12.590000,6.221279,0
1994-11-03,12.440000,12.440000,12.440000,12.440000,6.147157,0
1994-11-04,12.550000,12.550000,12.550000,12.550000,6.201510,0
1994-11-07,12.570000,12.570000,12.570000,12.570000,6.211394,0
1994-11-08,12.560000,12.560000,12.560000,12.560000,6.206454,0
1994-11-09,12.610000,12.610000,12.610000,12.610000,6.231156,0
1994-11-10,12.450000,12.450000,12.450000,12.450000,6.152099,0
1994-11-11,12.410000,12.410000,12.410000,12.410000,6.132332,0
1994-11-14,12.400000,12.400000,12.400000,12.400000,6.127389,0
1994-11-15,12.500000,12.500000,12.500000,12.500000,6.176805,0
1994-11-16,12.500000,12.500000,12.500000,12.500000,6.176805,0
1994-11-17,12.390000,12.390000,12.390000,12.390000,6.122448,0
1994-11-18,12.250000,12.250000,12.250000,12.250000,6.053273,0
1994-11-21,12.090000,12.090000,12.090000,12.090000,5.974208,0
1994-11-22,11.990000,11.990000,11.990000,11.990000,5.924791,0
1994-11-23,11.670000,11.670000,11.670000,11.670000,5.766664,0
1994-11-25,11.720000,11.720000,11.720000,11.720000,5.791372,0
1994-11-28,11.730000,11.730000,11.730000,11.730000,5.796310,0
1994-11-29,11.850000,11.850000,11.850000,11.850000,5.855613,0
1994-11-30,11.900000,11.900000,11.900000,11.900000,5.880317,0
1994-12-01,11.800000,11.800000,11.800000,11.800000,5.830900,0
1994-12-02,11.580000,11.580000,11.580000,11.580000,5.722192,0
1994-12-05,11.610000,11.610000,11.610000,11.610000,5.737015,0
1994-12-06,11.620000,11.620000,11.620000,11.620000,5.741959,0
1994-12-07,11.630000,11.630000,11.630000,11.630000,5.746898,0
1994-12-08,11.560000,11.560000,11.560000,11.560000,5.712308,0
1994-12-09,11.360000,11.360000,11.360000,11.360000,5.613477,0
1994-12-12,11.340000,11.340000,11.340000,11.340000,5.603600,0
1994-12-13,11.380000,11.380000,11.380000,11.380000,5.623363,0
1994-12-14,11.560000,11.560000,11.560000,11.560000,5.712308,0
1994-12-15,11.600000,11.600000,11.600000,11.600000,5.732076,0
1994-12-16,11.570000,11.570000,11.570000,11.570000,5.717250,0
1994-12-19,11.600000,11.600000,11.600000,11.600000,5.732076,0
1994-12-20,11.380000,11.380000,11.380000,11.380000,5.623363,0
1994-12-21,11.230000,11.230000,11.230000,11.230000,5.549240,0
1994-12-22,10.990000,10.990000,10.990000,10.990000,5.430646,0
1994-12-23,11.000000,11.000000,11.000000,11.000000,5.435587,0
1994-12-27,10.700000,10.700000,10.700000,10.700000,5.287345,0
1994-12-28,10.760000,10.760000,10.760000,10.760000,5.352007,0
1994-12-29,10.860000,10.860000,10.860000,10.860000,5.401744,0
1994-12-30,10.870000,10.870000,10.870000,10.870000,5.406720,0
1995-01-03,10.590000,10.590000,10.590000,10.590000,5.267450,0
1995-01-04,10.470000,10.470000,10.470000,10.470000,5.207762,0
1995-01-05,10.540000,10.540000,10.540000,10.540000,5.242580,0
1995-01-06,10.420000,10.420000,10.420000,10.420000,5.182891,0
1995-01-09,10.170000,10.170000,10.170000,10.170000,5.058541,0
1995-01-10,9.810000,9.810000,9.810000,9.810000,4.879479,0
1995-01-11,9.890000,9.890000,9.890000,9.890000,4.919270,0
1995-01-12,9.970000,9.970000,9.970000,9.970000,4.959061,0
1995-01-13,10.050000,10.050000,10.050000,10.050000,4.998852,0
1995-01-16,10.110000,10.110000,10.110000,10.110000,5.028697,0
1995-01-17,10.240000,10.240000,10.240000,10.240000,5.093359,0
1995-01-18,10.210000,10.210000,10.210000,10.210000,5.078435,0
1995-01-19,9.940000,9.940000,9.940000,9.940000,4.944138,0
1995-01-20,9.770000,9.770000,9.770000,9.770000,4.859581,0
1995-01-23,9.460000,9.460000,9.460000,9.460000,4.705385,0
1995-01-24,9.470000,9.470000,9.470000,9.470000,4.710359,0
1995-01-25,9.600000,9.600000,9.600000,9.600000,4.775024,0
1995-01-26,9.680000,9.680000,9.680000,9.680000,4.814814,0
1995-01-27,9.630000,9.630000,9.630000,9.630000,4.789946,0
1995-01-30,9.470000,9.470000,9.470000,9.470000,4.710359,0
1995-01-31,9.710000,9.710000,9.710000,9.710000,4.829739,0
1995-02-01,9.790000,9.790000,9.790000,9.790000,4.869527,0
1995-02-02,9.770000,9.770000,9.770000,9.770000,4.859581,0
1995-02-03,10.000000,10.000000,10.000000,10.000000,4.973984,0
1995-02-06,10.210000,10.210000,10.210000,10.210000,5.078435,0
1995-02-07,10.180000,10.180000,10.180000,10.180000,5.063515,0
1995-02-08,10.100000,10.100000,10.100000,10.100000,5.023725,0
1995-02-09,10.000000,10.000000,10.000000,10.000000,4.973984,0
1995-02-10,9.980000,9.980000,9.980000,9.980000,4.964034,0
1995-02-13,9.950000,9.950000,9.950000,9.950000,4.949111,0
1995-02-14,9.830000,9.830000,9.830000,9.830000,4.889425,0
1995-02-15,9.780000,9.780000,9.780000,9.780000,4.864557,0
1995-02-16,9.690000,9.690000,9.690000,9.690000,4.819790,0
1995-02-17,9.780000,9.780000,9.780000,9.780000,4.864557,0
1995-02-21,9.620000,9.620000,9.620000,9.620000,4.784973,0
1995-02-22,9.490000,9.490000,9.490000,9.490000,4.720311,0
1995-02-23,9.670000,9.670000,9.670000,9.670000,4.809844,0
1995-02-24,9.770000,9.770000,9.770000,9.770000,4.859581,0
1995-02-27,9.580000,9.580000,9.580000,9.580000,4.765074,0
1995-02-28,9.750000,9.750000,9.750000,9.750000,4.849635,0
1995-03-01,9.720000,9.720000,9.720000,9.720000,4.834714,0
1995-03-02,9.580000,9.580000,9.580000,9.580000,4.765074,0
1995-03-03,9.550000,9.550000,9.550000,9.550000,4.750156,0
1995-03-06,9.330000,9.330000,9.330000,9.330000,4.640727,0
1995-03-07,9.190000,9.190000,9.190000,9.190000,4.571091,0
1995-03-08,8.920000,8.920000,8.920000,8.920000,4.436793,0
1995-03-09,8.860000,8.860000,8.860000,8.860000,4.406949,0
1995-03-10,9.000000,9.000000,9.000000,9.000000,4.476583,0
1995-03-13,9.110000,9.110000,9.110000,9.110000,4.531294,0
1995-03-14,9.210000,9.210000,9.210000,9.210000,4.581038,0
1995-03-15,9.210000,9.210000,9.210000,9.210000,4.581038,0
1995-03-16,9.250000,9.250000,9.250000,9.250000,4.600935,0
1995-03-17,9.330000,9.330000,9.330000,9.330000,4.640727,0
1995-03-20,9.340000,9.340000,9.340000,9.340000,4.645701,0
1995-03-21,9.350000,9.350000,9.350000,9.350000,4.650672,0
1995-03-22,9.360000,9.360000,9.360000,9.360000,4.655652,0
1995-03-23,9.390000,9.390000,9.390000,9.390000,4.670570,0
1995-03-24,9.530000,9.530000,9.530000,9.530000,4.740206,0
1995-03-27,9.640000,9.640000,9.640000,9.640000,4.794921,0
1995-03-28,9.670000,9.670000,9.670000,9.670000,4.809844,0
1995-03-29,9.720000,9.720000,9.720000,9.720000,4.834714,0
1995-03-30,9.670000,9.670000,9.670000,9.670000,4.809844,0
1995-03-31,9.650000,9.650000,9.650000,9.650000,4.799893,0
1995-04-03,9.530000,9.530000,9.530000,9.530000,4.740206,0
1995-04-04,9.660000,9.660000,9.660000,9.660000,4.804867,0
1995-04-05,9.810000,9.810000,9.810000,9.810000,4.879479,0
1995-04-06,9.830000,9.830000,9.830000,9.830000,4.889425,0
1995-04-07,9.770000,9.770000,9.770000,9.770000,4.859581,0
1995-04-10,9.690000,9.690000,9.690000,9.690000,4.819790,0
1995-04-11,9.660000,9.660000,9.660000,9.660000,4.804867,0
1995-04-12,9.690000,9.690000,9.690000,9.690000,4.819790,0
1995-04-13,9.710000,9.710000,9.710000,9.710000,4.829739,0
1995-04-17,9.770000,9.770000,9.770000,9.770000,4.859581,0
1995-04-18,9.770000,9.770000,9.770000,9.770000,4.859581,0
1995-04-19,9.810000,9.810000,9.810000,9.810000,4.879479,0
1995-04-20,9.870000,9.870000,9.870000,9.870000,4.909321,0
1995-04-21,10.030000,10.030000,10.030000,10.030000,4.988905,0
1995-04-24,10.100000,10.100000,10.100000,10.100000,5.023725,0
1995-04-25,10.200000,10.200000,10.200000,10.200000,5.073462,0
1995-04-26,10.170000,10.170000,10.170000,10.170000,5.058541,0
1995-04-27,10.140000,10.140000,10.140000,10.140000,5.043618,0
1995-04-28,10.150000,10.150000,10.150000,10.150000,5.048592,0
1995-05-01,10.110000,10.110000,10.110000,10.110000,5.028697,0
1995-05-02,10.200000,10.200000,10.200000,10.200000,5.073462,0
1995-05-03,10.360000,10.360000,10.360000,10.360000,5.153048,0
1995-05-04,10.470000,10.470000,10.470000,10.470000,5.207762,0
1995-05-05,10.480000,10.480000,10.480000,10.480000,5.212735,0
1995-05-08,10.490000,10.490000,10.490000,10.490000,5.217710,0
1995-05-09,10.600000,10.600000,10.600000,10.600000,5.272421,0
1995-05-10,10.650000,10.650000,10.650000,10.650000,5.297290,0
1995-05-11,10.860000,10.860000,10.860000,10.860000,5.401744,0
1995-05-12,10.960000,10.960000,10.960000,10.960000,5.451490,0
1995-05-15,10.940000,10.940000,10.940000,10.940000,5.441537,0
1995-05-16,10.980000,10.980000,10.980000,10.980000,5.461435,0
1995-05-17,11.020000,11.020000,11.020000,11.020000,5.481333,0
1995-05-18,10.960000,10.960000,10.960000,10.960000,5.451490,0
1995-05-19,10.870000,10.870000,10.870000,10.870000,5.406720,0
1995-05-22,10.900000,10.900000,10.900000,10.900000,5.421639,0
1995-05-23,11.030000,11.030000,11.030000,11.030000,5.486309,0
1995-05-24,11.070000,11.070000,11.070000,11.070000,5.506199,0
1995-05-25,11.090000,11.090000,11.090000,11.090000,5.516144,0
1995-05-26,11.010000,11.010000,11.010000,11.010000,5.476355,0
1995-05-30,10.870000,10.870000,10.870000,10.870000,5.406720,0
1995-05-31,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-06-01,11.140000,11.140000,11.140000,11.140000,5.541017,0
1995-06-02,11.310000,11.310000,11.310000,11.310000,5.625575,0
1995-06-05,11.370000,11.370000,11.370000,11.370000,5.655420,0
1995-06-06,11.280000,11.280000,11.280000,11.280000,5.610656,0
1995-06-07,11.110000,11.110000,11.110000,11.110000,5.526095,0
1995-06-08,11.070000,11.070000,11.070000,11.070000,5.506199,0
1995-06-09,10.960000,10.960000,10.960000,10.960000,5.451490,0
1995-06-12,10.910000,10.910000,10.910000,10.910000,5.426617,0
1995-06-13,10.950000,10.950000,10.950000,10.950000,5.446512,0
1995-06-14,11.010000,11.010000,11.010000,11.010000,5.476355,0
1995-06-15,10.990000,10.990000,10.990000,10.990000,5.466407,0
1995-06-16,11.060000,11.060000,11.060000,11.060000,5.501227,0
1995-06-19,11.000000,11.000000,11.000000,11.000000,5.471380,0
1995-06-20,10.950000,10.950000,10.950000,10.950000,5.446512,0
1995-06-21,10.970000,10.970000,10.970000,10.970000,5.456461,0
1995-06-22,10.950000,10.950000,10.950000,10.950000,5.446512,0
1995-06-23,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-06-26,10.880000,10.880000,10.880000,10.880000,5.411693,0
1995-06-27,10.920000,10.920000,10.920000,10.920000,5.431592,0
1995-06-28,10.870000,10.870000,10.870000,10.870000,5.406720,0
1995-06-29,10.890000,10.890000,10.890000,10.890000,5.416668,0
1995-06-30,10.870000,10.870000,10.870000,10.870000,5.406720,0
1995-07-03,10.850000,10.850000,10.850000,10.850000,5.396771,0
1995-07-05,11.130000,11.130000,11.130000,11.130000,5.536045,0
1995-07-06,11.200000,11.200000,11.200000,11.200000,5.570863,0
1995-07-07,11.430000,11.430000,11.430000,11.430000,5.685263,0
1995-07-10,11.550000,11.550000,11.550000,11.550000,5.744951,0
1995-07-11,11.420000,11.420000,11.420000,11.420000,5.680289,0
1995-07-12,11.500000,11.500000,11.500000,11.500000,5.720081,0
1995-07-13,11.570000,11.570000,11.570000,11.570000,5.754899,0
1995-07-14,11.580000,11.580000,11.580000,11.580000,5.759871,0
1995-07-17,11.530000,11.530000,11.530000,11.530000,5.735005,0
1995-07-18,11.400000,11.400000,11.400000,11.400000,5.670339,0
1995-07-19,11.210000,11.210000,11.210000,11.210000,5.575837,0
1995-07-20,11.260000,11.260000,11.260000,11.260000,5.600706,0
1995-07-21,11.240000,11.240000,11.240000,11.240000,5.590755,0
1995-07-24,11.200000,11.200000,11.200000,11.200000,5.570863,0
1995-07-25,11.240000,11.240000,11.240000,11.240000,5.590755,0
1995-07-26,11.180000,11.180000,11.180000,11.180000,5.560911,0
1995-07-27,11.200000,11.200000,11.200000,11.200000,5.570863,0
1995-07-28,11.190000,11.190000,11.190000,11.190000,5.565886,0
1995-07-31,11.180000,11.180000,11.180000,11.180000,5.560911,0
1995-08-01,11.140000,11.140000,11.140000,11.140000,5.541017,0
1995-08-02,11.220000,11.220000,11.220000,11.220000,5.580812,0
1995-08-03,11.270000,11.270000,11.270000,11.270000,5.605678,0
1995-08-04,11.310000,11.310000,11.310000,11.310000,5.625575,0
1995-08-07,11.320000,11.320000,11.320000,11.320000,5.630551,0
1995-08-08,11.250000,11.250000,11.250000,11.250000,5.595729,0
1995-08-09,11.250000,11.250000,11.250000,11.250000,5.595729,0
1995-08-10,11.240000,11.240000,11.240000,11.240000,5.590755,0
1995-08-11,11.130000,11.130000,11.130000,11.130000,5.536045,0
1995-08-14,11.020000,11.020000,11.020000,11.020000,5.481333,0
1995-08-15,10.980000,10.980000,10.980000,10.980000,5.461435,0
1995-08-16,10.940000,10.940000,10.940000,10.940000,5.441537,0
1995-08-17,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-08-18,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-08-21,10.920000,10.920000,10.920000,10.920000,5.431592,0
1995-08-22,10.950000,10.950000,10.950000,10.950000,5.446512,0
1995-08-23,10.960000,10.960000,10.960000,10.960000,5.451490,0
1995-08-24,10.960000,10.960000,10.960000,10.960000,5.451490,0
1995-08-25,10.980000,10.980000,10.980000,10.980000,5.461435,0
1995-08-28,11.000000,11.000000,11.000000,11.000000,5.471380,0
1995-08-29,10.910000,10.910000,10.910000,10.910000,5.426617,0
1995-08-30,10.870000,10.870000,10.870000,10.870000,5.406720,0
1995-08-31,10.910000,10.910000,10.910000,10.910000,5.426617,0
1995-09-01,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-09-05,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-09-06,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-09-07,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-09-08,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-09-11,10.990000,10.990000,10.990000,10.990000,5.466407,0
1995-09-12,11.010000,11.010000,11.010000,11.010000,5.476355,0
1995-09-13,11.100000,11.100000,11.100000,11.100000,5.521125,0
1995-09-14,11.130000,11.130000,11.130000,11.130000,5.536045,0
1995-09-15,11.160000,11.160000,11.160000,11.160000,5.550963,0
1995-09-18,11.170000,11.170000,11.170000,11.170000,5.555940,0
1995-09-19,11.120000,11.120000,11.120000,11.120000,5.531069,0
1995-09-20,11.080000,11.080000,11.080000,11.080000,5.511174,0
1995-09-21,11.050000,11.050000,11.050000,11.050000,5.496253,0
1995-09-22,11.050000,11.050000,11.050000,11.050000,5.496253,0
1995-09-25,10.950000,10.950000,10.950000,10.950000,5.446512,0
1995-09-26,10.890000,10.890000,10.890000,10.890000,5.416668,0
1995-09-27,10.820000,10.820000,10.820000,10.820000,5.381848,0
1995-09-28,10.850000,10.850000,10.850000,10.850000,5.396771,0
1995-09-29,10.930000,10.930000,10.930000,10.930000,5.436563,0
1995-10-02,10.790000,10.790000,10.790000,10.790000,5.366929,0
1995-10-03,10.740000,10.740000,10.740000,10.740000,5.342057,0
1995-10-04,10.790000,10.790000,10.790000,10.790000,5.366929,0
1995-10-05,10.860000,10.860000,10.860000,10.860000,5.401744,0
1995-10-06,10.900000,10.900000,10.900000,10.900000,5.421639,0
1995-10-09,10.830000,10.830000,10.830000,10.830000,5.386824,0
1995-10-10,10.720000,10.720000,10.720000,10.720000,5.332111,0
1995-10-11,10.730000,10.730000,10.730000,10.730000,5.337082,0
1995-10-12,10.730000,10.730000,10.730000,10.730000,5.337082,0
1995-10-13,10.740000,10.740000,10.740000,10.740000,5.342057,0
1995-10-16,10.800000,10.800000,10.800000,10.800000,5.371902,0
1995-10-17,10.800000,10.800000,10.800000,10.800000,5.371902,0
1995-10-18,10.780000,10.780000,10.780000,10.780000,5.361953,0
1995-10-19,10.800000,10.800000,10.800000,10.800000,5.371902,0
1995-10-20,10.820000,10.820000,10.820000,10.820000,5.381848,0
1995-10-23,10.760000,10.760000,10.760000,10.760000,5.352007,0
1995-10-24,10.680000,10.680000,10.680000,10.680000,5.312213,0
1995-10-25,10.570000,10.570000,10.570000,10.570000,5.257503,0
1995-10-26,10.410000,10.410000,10.410000,10.410000,5.177916,0
1995-10-27,10.430000,10.430000,10.430000,10.430000,5.187866,0
1995-10-30,10.460000,10.460000,10.460000,10.460000,5.202786,0
1995-10-31,10.460000,10.460000,10.460000,10.460000,5.202786,0
1995-11-01,10.360000,10.360000,10.360000,10.360000,5.153048,0
1995-11-02,10.270000,10.270000,10.270000,10.270000,5.108283,0
1995-11-03,10.300000,10.300000,10.300000,10.300000,5.123206,0
1995-11-06,10.260000,10.260000,10.260000,10.260000,5.103304,0
1995-11-07,10.230000,10.230000,10.230000,10.230000,5.088388,0
1995-11-08,10.150000,10.150000,10.150000,10.150000,5.048592,0
1995-11-09,10.130000,10.130000,10.130000,10.130000,5.038643,0
1995-11-10,10.020000,10.020000,10.020000,10.020000,4.983931,0
1995-11-13,9.830000,9.830000,9.830000,9.830000,4.889425,0
1995-11-14,9.810000,9.810000,9.810000,9.810000,4.879479,0
1995-11-15,9.820000,9.820000,9.820000,9.820000,4.884451,0
1995-11-16,9.910000,9.910000,9.910000,9.910000,4.929215,0
1995-11-17,9.950000,9.950000,9.950000,9.950000,4.949111,0
1995-11-20,9.920000,9.920000,9.920000,9.920000,4.934189,0
1995-11-21,10.080000,10.080000,10.080000,10.080000,5.013778,0
1995-11-22,10.210000,10.210000,10.210000,10.210000,5.078435,0
1995-11-24,10.180000,10.180000,10.180000,10.180000,5.063515,0
1995-11-27,10.180000,10.180000,10.180000,10.180000,5.063515,0
1995-11-28,10.250000,10.250000,10.250000,10.250000,5.098334,0
1995-11-29,10.390000,10.390000,10.390000,10.390000,5.167969,0
1995-11-30,10.500000,10.500000,10.500000,10.500000,5.222684,0
1995-12-01,10.600000,10.600000,10.600000,10.600000,5.272421,0
1995-12-04,10.730000,10.730000,10.730000,10.730000,5.337082,0
1995-12-05,10.710000,10.710000,10.710000,10.710000,5.327137,0
1995-12-06,10.740000,10.740000,10.740000,10.740000,5.342057,0
1995-12-07,10.700000,10.700000,10.700000,10.700000,5.322162,0
1995-12-08,10.650000,10.650000,10.650000,10.650000,5.297290,0
1995-12-11,10.620000,10.620000,10.620000,10.620000,5.282369,0
1995-12-12,10.670000,10.670000,10.670000,10.670000,5.307238,0
1995-12-13,10.630000,10.630000,10.630000,10.630000,5.287342,0
1995-12-14,10.620000,10.620000,10.620000,10.620000,5.282369,0
